id,brand,x,y,name,category,likes,talking
292,Katy_Perry,23.56040185,-0.192125351,Katy_Perry,Musician_band,44553749,471445
293,Keeping_Up_With_The_Kardashians_on_E_,6.316692013,13.85928782,Keeping_Up_With_The_Kardashians_on_E_,Tv_show,6602094,229004
294,Keller_Graduate_School_of_Management,1.40197911,20.05740327,Keller_Graduate_School_of_Management,University,7036,574
295,Kellogg_School_of_Management,-15.50204102,-16.64051005,Kellogg_School_of_Management,University,3203,69
296,Kenmore,-2.947635803,2.141663115,Kenmore,Appliances,523775,1949
297,Kevin_Durant,-19.42287032,4.488860452,Kevin_Durant,Athlete,2767627,104281
298,Axe_Angels_club,43.58253894,-2.115644489,Axe_Angels_club,Product_service,3803957,255812
299,Kevin_Garnett,-21.76760563,2.952457191,Kevin_Garnett,Athlete,1414746,24795
300,Kmart,-11.44186622,35.93955783,Kmart,Retail_and_consumer_merchandise,1045454,35526
301,Kobe_Bryant,-1.355831461,-10.03917679,Kobe_Bryant,Athlete,13269654,102430
302,Kodak,-3.867233913,1.212648493,Kodak,Company,427503,3657
303,Kohl_s,-12.886266,29.01370993,Kohl_s,Retail_and_consumer_merchandise,9167802,279316
304,Korean_Air_,23.10323072,26.34710033,Korean_Air_,Travel_leisure,58241,3954
305,BlackBerry_India,42.01056093,-2.584492063,BlackBerry_India,Product_service,1176467,20738
306,Lady_Gaga,22.43249622,-0.204608959,Lady_Gaga,Musician_band,53238123,847066
307,flipkart_com,41.78590288,-2.393375673,flipkart_com,Website,1088265,7247
308,Kingfisher,43.28332003,-2.898811834,Kingfisher,Food_beverages,3956543,64731
309,Mumbai_Indians,42.76451695,-1.971553075,Mumbai_Indians,Professional_sports_team,2790945,22648
310,Lands_End,-10.2328866,23.19003642,Lands_End,Clothing,947109,2340
311,Last_Call_by_Neiman_Marcus,5.774672123,29.98078557,Last_Call_by_Neiman_Marcus,Company,35573,442
312,Le_Cordon_Bleu,-5.192159797,1.348089421,Le_Cordon_Bleu,Education,50444,965
313,Leica_Camera,-2.808847019,-37.76381406,Leica_Camera,Product_service,174414,5832
314,Lil_Wayne,13.16966967,4.733018713,Lil_Wayne,Musician_band,39128436,998080
315,Pizza_Hut_Celebrations,42.65635705,-2.788752918,Pizza_Hut_Celebrations,Food_beverages,1686974,28021
316,Liverpool_FC,25.96309026,10.82017816,Liverpool_FC,Professional_sports_team,9804253,155032
317,Tata_Docomo,43.2757518,-2.659227343,Tata_Docomo,Telecommunication,8053978,330679
318,Vodafone_Zoozoos,42.7930479,-1.852915882,Vodafone_Zoozoos,Telecommunication,3433407,131390
319,Lowe_s_Home_Improvement,-9.711438494,29.49208762,Lowe_s_Home_Improvement,Retail_and_consumer_merchandise,1174734,24762
320,Lufthansa,24.13076898,25.96126375,Lufthansa,Company,1137939,30272
321,Mad_Men,1.161532028,-23.65173567,Mad_Men,Tv_show,2096386,13569
322,Manchester_United,26.23985297,10.87123308,Manchester_United,Professional_sports_team,26157189,1289361
323,Sony,8.149606072,-33.48953704,Sony,Product_service,3244018,35760
324,Master_Lock,-4.647746061,3.418118687,Master_Lock,Tools_equipment,23684,75
325,MERCEDES_AMG_PETRONAS,11.67836866,-2.479514295,MERCEDES_AMG_PETRONAS,Professional_sports_team,204800,26029
326,Miami_Dolphins,-18.35383342,-1.047820696,Miami_Dolphins,Professional_sports_team,1260995,49786
327,Microsoft,-0.231982953,-40.80535742,Microsoft,Company,1978177,37977
328,Milwaukee_Bucks,-27.52755002,-3.601390486,Milwaukee_Bucks,Professional_sports_team,219645,4106
329,Minnesota_Timberwolves,-27.46834442,-3.425770267,Minnesota_Timberwolves,Professional_sports_team,214794,5434
330,Minnesota_Vikings,-27.80894176,-4.791002616,Minnesota_Vikings,Professional_sports_team,1375713,61310
331,MIT_Sloan_School_of_Management,-13.932964,-16.37413682,MIT_Sloan_School_of_Management,Education,7466,266
332,Modern_Family,-15.17470282,-27.29423278,Modern_Family,Tv_show,6497767,65996
333,Moen,-4.42627561,3.048901557,Moen,Company,165757,4183
334,Mrs_Dash,-13.57518965,33.57669321,Mrs_Dash,Food_beverages,310995,17645
335,Nabisco_Cookies,-12.36647982,34.89810122,Nabisco_Cookies,Food_beverages,980470,3885
336,Navistar_International_Corporation,-3.439373572,-28.04894798,Navistar_International_Corporation,Commercial_equipment,1525,66
337,NCIS,-17.60486749,-27.0984774,NCIS,Tv_show,16182263,56468
338,New_Balance,-7.752389428,1.780977824,New_Balance,Product_service,304060,5072
339,Newcastle_United,25.91451396,12.35707869,Newcastle_United,Professional_sports_team,292463,4482
340,New_England_Patriots,5.873430363,0.540939391,New_England_Patriots,Professional_sports_team,3800357,253105
341,New_Orleans_Hornets,-20.52353106,4.413235313,New_Orleans_Hornets,Professional_sports_team,256924,1947
342,New_York_Giants,-15.44637071,6.743189992,New_York_Giants,Professional_sports_team,2502357,164215
343,New_York_Jets,-15.44778844,6.744904163,New_York_Jets,Professional_sports_team,1479357,76276
344,Nike,22.15425202,4.802440297,Nike,Product_service,9521732,94463
345,Nikon,-2.437161608,-38.08450636,Nikon,Camera_photo,1623630,15456
346,Nordstrom,6.947516746,29.08417657,Nordstrom,Clothing,1660372,38954
347,OfficeMax,-1.557265878,7.315363892,OfficeMax,Office_supplies,333870,1070
348,St_Louis_Rams,-7.954086416,9.918288138,St_Louis_Rams,Professional_sports_team,384206,17694
349,Tennessee_Titans,-28.18683003,0.71428575,Tennessee_Titans,Professional_sports_team,509293,42864
350,Old_Navy,-12.91388583,25.17313857,Old_Navy,Clothing,4039875,63370
351,Omni_Hotels,3.808387825,6.108042363,Omni_Hotels,Travel_leisure,37107,10649
352,Oreo,19.0618148,-9.123427759,Oreo,Food_beverages,27919438,180081
353,Orlando_Magic,-22.12463151,5.924882766,Orlando_Magic,Professional_sports_team,1518395,21900
354,Oscar_Mayer,-12.33410001,34.79017013,Oscar_Mayer,Food_beverages,666133,34481
355,Overstock_com,-5.11691885,28.34277482,Overstock_com,Website,127779,984
356,Panasonic,0.023150974,-38.05006112,Panasonic,Company,196902,2411
357,Paramore,18.30229072,-17.52714673,Paramore,Musician_band,21588002,135464
358,PENTAX,-2.416086425,-38.02795003,PENTAX,Electronics,51118,1771
359,Philadelphia_76ers,-14.88816949,14.5629392,Philadelphia_76ers,Professional_sports_team,270661,11360
360,Philadelphia_Eagles,-15.18031845,14.65059635,Philadelphia_Eagles,Professional_sports_team,1969965,70932
361,Phoenix_Suns,-17.28907369,3.386625662,Phoenix_Suns,Professional_sports_team,727180,8985
362,The_Pittsburgh_Steelers,-15.87923056,12.22295638,The_Pittsburgh_Steelers,Professional_sports_team,4733045,258420
363,Portland_Trail_Blazers,-19.38463299,3.242883864,Portland_Trail_Blazers,Professional_sports_team,393358,16209
364,Qantas,23.21815715,25.82719072,Qantas,Company,173016,6365
365,Qatar_Airways,23.2026137,24.78671372,Qatar_Airways,Travel_leisure,284821,7333
366,Real_Madrid_C_F_,27.84750991,10.69638683,Real_Madrid_C_F_,Professional_sports_team,29850720,966621
367,Red_Bull,12.23546804,-1.28151153,Red_Bull,Food_beverages,28717239,211859
368,Red_Bull_Racing,11.79655549,-2.494670594,Red_Bull_Racing,Professional_sports_team,561510,15293
369,Reynolds_Wrap,-12.79110041,33.5411869,JAPAN_AIRLINES,Transport_freight,646775,74530
369,Reynolds_Wrap,-12.79110041,33.5411869,Reynolds_Wrap,Product_service,29945,329
370,Rihanna,19.2400345,4.781822633,Rihanna,Artist,58228361,568083
371,Rue_La_La,5.284575909,29.75974262,Rue_La_La,Retail_and_consumer_merchandise,260621,6034
372,Sacramento_Kings,-19.56479659,2.809667161,Sacramento_Kings,Professional_sports_team,216207,4332
373,Saks_Fifth_Avenue,7.888939687,28.732105,Saks_Fifth_Avenue,Clothing,339467,13968
374,Sam_s_Club,-0.019949347,11.47727596,Sam_s_Club,Club,528791,9638
375,San_Diego_Chargers,0.875023388,-13.68319641,San_Diego_Chargers,Professional_sports_team,1185265,55675
376,San_Francisco_49ers,-0.172664806,-14.11890597,San_Francisco_49ers,Professional_sports_team,1483396,119282
377,Sara_Lee_Desserts,-12.29842811,35.27143768,Sara_Lee_Desserts,Food_beverages,57661,724
378,SAS,23.31483027,25.53273586,SAS,Travel_leisure,193322,4547
379,Sears,-8.168445311,30.4437297,Sears,Retail_and_consumer_merchandise,2005936,36241
380,Seattle_Seahawks,3.357746099,9.421220379,Seattle_Seahawks,Professional_sports_team,754280,74128
381,Shakira,25.41063565,4.017505013,Shakira,Musician_band,52236429,468098
382,Singapore_Airlines,23.1930647,25.39764584,Singapore_Airlines,Travel_leisure,167856,4312
383,Sony_Electronics,0.608338421,-37.04959518,Sony_Electronics,Product_service,669963,0
384,Southwest_Airlines,22.0667809,29.22219552,Southwest_Airlines,Travel_leisure,3194837,17789
385,Sports_Authority,-10.63771432,5.923095504,Sports_Authority,Outdoor_gear_sporting_goods,542092,21973
386,Staples,-3.856470276,0.826120689,Staples,Office_supplies,506887,2887
387,Steve_Nash,-17.71183491,3.967353748,Steve_Nash,Athlete,1861837,6744
388,St_Ives,-1.23473441,8.49822964,St_Ives,Health_beauty,138821,580
389,Tampa_Bay_Buccaneers,-18.52324347,-1.069966551,Tampa_Bay_Buccaneers,Professional_sports_team,517202,51747
390,Target,-12.67113028,28.46839432,Target,Retail_and_consumer_merchandise,20002427,433420
391,Taylor_Swift,24.45266992,-1.503977439,Taylor_Swift,Musician_band,32673297,326939
392,The_Bachelor,-16.16504212,-24.16672716,The_Bachelor,Tv_show,995474,2110
393,The_Boeing_Store,22.75434719,27.80632714,The_Boeing_Store,Local_business,231828,52846
394,The_Cape,-2.576164856,-3.250856454,The_Cape,Tv_show,105077,243
395,The_Container_Store,-7.535193294,19.49372413,The_Container_Store,Retail_and_consumer_merchandise,106743,1345
396,The_Detroit_Pistons,-11.9051139,2.846917994,The_Detroit_Pistons,Professional_sports_team,439847,4579
397,The_Fuqua_School_of_Business,-14.6803651,-16.32055004,The_Fuqua_School_of_Business,University,5216,74
398,The_Game,14.63041224,10.59293706,The_Game,Tv_show,6655297,143878
399,The_Home_Depot,0.198448326,11.81698395,The_Home_Depot,Retail_and_consumer_merchandise,720373,22092
400,The_Kansas_City_Chiefs,-7.967605402,9.919489978,The_Kansas_City_Chiefs,Professional_sports_team,643051,35018
401,The_North_Face,-12.53515293,-5.791897685,The_North_Face,Outdoor_gear_sporting_goods,2603545,46436
402,The_Oakland_Raiders,0.369956283,-12.76651794,The_Oakland_Raiders,Professional_sports_team,1790279,309999
403,The_Ross_School_of_Business,-14.7369111,-16.31662398,The_Ross_School_of_Business,University,6190,86
404,San_Antonio_Spurs,-33.77760479,-3.382484793,San_Antonio_Spurs,Professional_sports_team,1307744,19514
405,The_Wharton_School,-13.31364445,-16.34938081,The_Wharton_School,Education,20737,482
406,PBS,-5.871650185,-24.80809861,PBS,Tv_network,1205640,33597
407,Top_Gear,12.64015283,-2.729994467,Top_Gear,Cars,11631694,282634
408,Tottenham_Hotspur,25.89061435,12.20931301,Tottenham_Hotspur,Professional_sports_team,1322300,41586
409,Toys_R_Us,-16.86338602,23.4215696,Toys_R_Us,Retail_and_consumer_merchandise,2861195,12008
410,TRESemme,-10.87566195,32.74810736,TRESemme,Product_service,732744,25953
411,True_Blood,3.373583572,-26.20585575,True_Blood,Tv_show,10378787,190394
412,ULTA_Beauty,4.84664001,30.02374932,ULTA_Beauty,Health_beauty,306169,4577
413,University_of_Chicago_Booth_School_of_Business,-13.22303313,-16.69524868,University_of_Chicago_Booth_School_of_Business,University,7526,259
414,US_Airways,22.05932821,28.29785412,US_Airways,Travel_leisure,38705,1282
415,Usher,18.86964017,5.027024594,Usher,Musician_band,31795125,686113
416,Dallas_Cowboys,-35.17436792,-3.058064648,Dallas_Cowboys,Professional_sports_team,5183381,407526
417,VOA_Middle_East_Voices,-6.51692159,-18.26621351,VOA_Middle_East_Voices,Media_news_publishing,7310,106
418,Vodafone_McLaren_Mercedes_The_Official_Page,11.76067008,-2.402914957,Vodafone_McLaren_Mercedes_The_Official_Page,Professional_sports_team,506155,5115
419,V,-2.508766253,-3.081286242,MAGNAFLUX_A_Division_of_ITW,Local_business,9,0
419,V,-2.508766253,-3.081286242,V,Tv_show,1125876,1556
420,Walmart,-10.90813508,36.00108408,Walmart,Retail_and_consumer_merchandise,21738720,2887468
421,Washington_Redskins,-12.48944446,11.71496762,Washington_Redskins,Professional_sports_team,1007977,67376
422,Washington_Wizards,-12.07752848,11.14018664,Washington_Wizards,Professional_sports_team,157585,6301
423,Weeds,3.959064415,-25.32659491,Weeds,Tv_show,5037201,136877
424,W_Hotels_Worldwide,21.45903001,26.8594294,W_Hotels_Worldwide,Company,85711,724
425,WRC,11.81583074,-2.59378066,WRC,Sports_league,676461,15381
426,Yahoo_,-3.266348979,0.780383128,Yahoo_,Website,9633348,111260
427,_Yao_Ming,-20.51090606,4.138363296,_Yao_Ming,Athlete,1265959,3123
428,Aaliyah_Haughton,12.73297155,9.514424684,Aaliyah_Haughton,Entertainer,1562435,6853
429,C28_Christian_Clothing,-27.48310198,21.1655267,C28_Christian_Clothing,Retail_and_consumer_merchandise,195323,23720
430,Aamir_Khan,42.29425775,-1.631394909,Aamir_Khan,Public_figure,4817217,61274
431,Aaron_Watson,-37.01169055,-3.127299978,Aaron_Watson,Musician_band,130427,5853
432,Cabela_s,-24.11151708,-10.92000084,Cabela_s,Outdoor_gear_sporting_goods,1971864,32412
433,Abby_s_Legendary_Pizza,-5.373227313,1.972072111,Abby_s_Legendary_Pizza,Restaurant_cafe,12182,203
434,ABC11_WTVD_Eyewitness_News_Raleigh_Durham_Fayetteville,-8.536084917,-15.68910503,ABC11_WTVD_Eyewitness_News_Raleigh_Durham_Fayetteville,Tv_network,31987,843
435,Caboodles,-13.55840901,20.77457806,Caboodles,Health_beauty,190985,4312
436,Cadillac,-17.4118476,-9.751270583,Cadillac,Cars,1187637,15658
437,Caesars_Palace,21.92687743,28.66397547,Caesars_Palace,Hotel,207158,10157
438,ABC30_Action_News,1.80275221,-12.00036914,ABC30_Action_News,Tv_channel,41992,9038
439,Cafe_Brazil,-35.56462984,-4.781082373,Cafe_Brazil,Restaurant_cafe,14643,76
440,CafeMom,-16.12019309,23.50200683,CafeMom,Website,136977,2722
441,Cage_The_Elephant,12.03686455,-20.28225947,Cage_The_Elephant,Musician_band,950163,5292
442,Cake_Boss,4.002086467,13.85463697,Cake_Boss,Tv_show,4510376,85273
443,Cake_music,4.551042068,-23.09473877,Cake_music,Musician_band,412179,25756
444,California_Academy_of_Sciences,-4.193644552,-23.2112861,California_Academy_of_Sciences,Museum_art_gallery,53561,11667
445,California_Baby,-15.21950035,24.73268332,California_Baby,Health_beauty,18928,307
446,Californication,4.019833601,-25.21149568,Californication,Tv_show,3279680,22102
447,ABC_33_40,-28.87494558,4.707880905,ABC_33_40,Tv_channel,50593,3304
448,Cali_Swag_District,13.01941447,5.829831549,Cali_Swag_District,Musician_band,623389,3135
449,Callaway_Golf,-9.868354847,4.728431032,Callaway_Golf,Outdoor_gear_sporting_goods,228414,3439
450,CALLED_Magazine,-27.9890666,21.53819458,Nilla_Wafers,Company,26113,91
450,CALLED_Magazine,-27.9890666,21.53819458,CALLED_Magazine,Product_service,122989,96801
451,Call_of_Duty_World_at_War,11.76075412,-29.63702854,Call_of_Duty_World_at_War,Games_toys,6426146,20538
452,Calorie_Count,-5.68199934,16.3076707,Calorie_Count,Health_wellness,52266,895
453,CamiCakes,10.7770447,11.85260399,CamiCakes,Local_business,13896,44
454,Camping_Survival,-24.81160414,-13.97550977,Camping_Survival,Outdoor_gear_sporting_goods,53472,12175
455,ABC_7_Eyewitness_News_WBBJ,-29.07976092,2.206630467,ABC_7_Eyewitness_News_WBBJ,Tv_show,54463,592
456,Cam_Newton_For_Heisman,-27.99651063,4.812083477,Cam_Newton_For_Heisman,Athlete,95465,242
457,Camila_M_xico,33.77612732,8.776445995,Camila_M_xico,Musician_band,4392534,72588
458,ABC_Family,21.39264128,-6.990990009,ABC_Family,Tv_network,1854489,94688
459,ABC_Family_s_25_Days_of_Christmas,-3.448196931,0.956976908,ABC_Family_s_25_Days_of_Christmas,Tv_show,2292056,7021
460,Nightline,-8.21639006,-17.45009402,Nightline,Tv_show,77096,2589
461,ABC_News,-8.491039815,-17.65805307,ABC_News,Tv_network,560041,39484
462,Candace_Cameron_Bure,-25.64049829,20.48606325,Candace_Cameron_Bure,Actor_director,50352,499
463,Candace_Parker,-20.26869928,6.214909562,Candace_Parker,Athlete,244456,1927
464,Canobie_Lake_Park,4.737829301,-0.661136687,Canobie_Lake_Park,Local_business,128015,3065
465,CAPCOM,10.61724971,-31.47734667,CAPCOM,Games_toys,623771,3840
466,Capitalism,-26.68992906,-17.76084066,Capitalism,Public_figure,51521,3890
467,Abercrombie_Fitch,6.402262738,25.61799065,Abercrombie_Fitch,Clothing,6733492,51122
468,Above_Beyond,15.3422694,0.953038193,Above_Beyond,Musician_band,886411,47094
469,Academy_Sports_Outdoors,-34.71046103,-2.117441993,Academy_Sports_Outdoors,Retail_and_consumer_merchandise,208600,11525
470,Access_Hollywood,-7.723086763,-15.0083401,Access_Hollywood,Tv_show,114894,893
471,Caprica,4.529246539,-24.23335627,Caprica,Tv_show,187275,279
472,Captain_America,10.02868648,-27.97066646,Captain_America,Movie,3949688,116413
473,Captain_C_B_Sully_Sullenberger,-23.22140682,-16.33825753,Captain_C_B_Sully_Sullenberger,Public_figure,604780,756
474,Captain_Jack_Sparrow,19.72999595,-3.575000835,Captain_Jack_Sparrow,Movie,9246493,83887
475,Captain_Paul_Watson,-8.606970526,-11.04855028,Captain_Paul_Watson,Public_figure,177273,36560
476,AC_DC,11.19950054,-15.99840149,AC_DC,Musician_band,20485049,108771
477,Ace_Hardware,-4.022920757,2.394756955,Ace_Hardware,Retail_and_consumer_merchandise,300889,1684
478,Captain_Planet,1.119818817,-3.687099013,Captain_Planet,Public_figure,521257,22306
479,ACN,1.978639553,0.430982092,ACN,Local_business,74537,4965
480,A_Comic_Shop,8.563304625,-27.21531697,A_Comic_Shop,Arts_entertainment_nightlife,18579,2191
481,CareerBuilder,-7.578000629,-14.43713179,CareerBuilder,Internet_software,288407,1712
482,Carhartt,-22.37671452,-10.75945428,Carhartt,Clothing,2100276,9191
483,6abc_Action_News,-16.1257242,15.29559242,6abc_Action_News,Tv_show,161675,14820
484,Caribou_Coffee,-26.41732286,-5.205979366,Caribou_Coffee,Food_beverages,316724,6415
485,Carl_Azuz_CNN_Student_News_Official,19.73649616,-7.983931133,Carl_Azuz_CNN_Student_News_Official,Public_figure,82174,206
486,Carlos_Alberto_Tevez,29.06436871,10.84594699,Carlos_Alberto_Tevez,Athlete,2881699,35336
487,Carlos_Santana,8.31836312,-14.79654885,Carlos_Santana,Musician_band,3330025,15205
488,Carl_Paladino,-26.53755101,-17.30599559,Carl_Paladino,Public_figure,26663,54
489,Carl_s_Jr_,2.428656428,-12.03156567,Carl_s_Jr_,Food_beverages,1101810,5930
490,Active_com,-3.811832865,14.45458417,Active_com,Company,699695,6005
491,Carmelo_Anthony,-18.67501155,5.247275082,Carmelo_Anthony,Athlete,1154475,9228
492,Carmen_Electra,22.29673387,3.173477366,Carmen_Electra,Actor_director,991930,4273
493,Carmex,-9.054123741,31.54665433,Carmex,Health_beauty,402357,3959
494,Carmine_s,-3.504753816,-1.16401147,Carmine_s,Restaurant_cafe,14602,1064
495,Carnegie_Hall,-3.831165966,-22.08403648,Carnegie_Hall,Concert_venue,61019,1945
496,Carnifex,15.28945947,-20.05665116,Carnifex,Musician_band,194543,5150
497,Carnival_Cruise_Lines,22.10652168,28.91714279,Carnival_Cruise_Lines,Travel_leisure,2090913,112625
498,Acuvue,21.93418779,-8.410307272,Acuvue,Health_beauty,530732,1183
499,Adamari_Lopez,34.36729077,10.28502594,Stanford_University_Graduate_School_of_Business,University,285,6
499,Adamari_Lopez,34.36729077,10.28502594,Adamari_Lopez,Actor_director,426466,10688
500,Carole_King,-3.685681418,-21.74186465,Carole_King,Musician_band,201969,4532
501,Carolina_Girl_Apparel,-27.74558482,3.260532808,Carolina_Girl_Apparel,Shopping_retail,24691,206
502,Carolina_Hurricanes,-21.67567201,-1.530298925,Carolina_Hurricanes,Professional_sports_team,165970,6493
503,Adam_Carolla,4.622581211,-23.68468378,Adam_Carolla,Comedian,56676,2153
504,Adam_West,-1.612646588,-3.889732792,Adam_West,Actor_director,103829,254
505,A_Day_To_Remember,16.58350133,-20.48822063,A_Day_To_Remember,Musician_band,3427470,23813
506,Adele,22.91065787,2.538082187,Adele,Musician_band,31390578,449048
507,Carol_s_Daughter,14.73812612,12.98505236,Carol_s_Daughter,Health_beauty,778270,164421
508,Adobe_After_Effects,-2.00242264,-39.67432154,Adobe_After_Effects,Software,224730,2335
509,Adobe_Flash,-1.522537516,-39.68393399,Adobe_Flash,Software,263723,2626
510,Carowinds_Amusement_Park,-9.859532662,-0.980830971,Carowinds_Amusement_Park,Local_business,208453,8021
511,Adobe_Illustrator,-2.080142813,-39.62367137,Adobe_Illustrator,Product_service,506789,5630
512,Carrabba_s_Italian_Grill,-7.885377945,-0.024457604,Carrabba_s_Italian_Grill,Food_beverages,179303,0
513,Carrie_Underwood,-18.38443818,-23.40847416,Carrie_Underwood,Musician_band,7495346,68501
514,Adobe_Photoshop_Lightroom,-2.443157675,-39.27158353,Adobe_Photoshop_Lightroom,Software,449235,4913
515,Cars,17.9230082,-5.462025995,Cars,Movie,9906819,132362
516,Carson_Dellosa_Publishing_Company,-11.33160574,21.63225387,Carson_Dellosa_Publishing_Company,Product_service,39144,942
517,Adobe_Photoshop,-2.434960403,-39.60040286,Adobe_Photoshop,Software,4206781,35256
518,Car_Talk,-2.344186027,-23.73985385,Car_Talk,Media_news_publishing,399648,3366
519,Carter_s,-16.2310393,24.09902134,The_Middleby_Corporation_Brands,Local_business,199,5
519,Carter_s,-16.2310393,24.09902134,Carter_s,Company,737690,13402
520,A_Dog_s_Purpose,-10.34288559,-10.2378334,A_Dog_s_Purpose,Book,187824,183817
521,Cartoon_Network,18.9000929,-11.89320104,Cartoon_Network,Tv_network,10154835,209968
522,Carytown,-3.558173851,-20.4346338,Carytown,Local_business,19039,312
523,Adult_Swim,7.407590823,-26.22990718,Adult_Swim,Tv_network,3089799,42800
524,Cascadian_Farm,-7.793848959,18.36846015,Cascadian_Farm,Food_beverages,235292,2409
525,Adventure_Aquarium,-16.81479784,15.45471501,Adventure_Aquarium,Attractions_things_to_do,32553,5852
526,Cash_Cab,-3.579133985,0.278004632,Cash_Cab,Tv_show,332522,886
527,Casting_Crowns,-27.53585146,22.50799361,Casting_Crowns,Musician_band,2399271,14908
528,Adventure_Suites,4.648401426,-0.665645012,Adventure_Suites,Company,9059,105
529,Adventure_Time,18.55159832,-12.21081481,Adventure_Time,Tv_show,3446689,85161
530,AdvoCare,-6.100677034,14.23209591,AdvoCare,Product_service,65435,3428
531,Cataloochee_Ski_Area,-26.57595823,2.824838144,Cataloochee_Ski_Area,Attractions_things_to_do,13581,37
532,Catherine_Coulter,-17.32761406,-25.13346464,Catherine_Coulter,Author,42991,1273
533,Catherines_Plus_Sizes,-2.62308772,6.142983199,Catherines_Plus_Sizes,Retail_and_consumer_merchandise,57011,291
534,Aerie,5.521835531,27.42552319,Aerie,Clothing,1052601,10050
535,Aerosmith,10.00998885,-14.70686126,Aerosmith,Musician_band,7728088,87410
536,Cato_Fashions,-4.051830777,4.730637418,Cato_Fashions,Retail_and_consumer_merchandise,128886,2635
537,Cavo,10.10764201,-14.53723959,Cavo,Musician_band,68333,319
538,CBS_Philly,-16.15903855,15.28554355,CBS_Philly,News_media,33865,2610
539,A_E_Television_Network,-8.4108097,-8.466088989,A_E_Television_Network,Tv_network,234386,1755
540,AFFLICTION,5.913005431,-9.454496618,AFFLICTION,Clothing,168389,6075
541,CBS_Denver,-13.39128252,-1.955780611,UNC_Kenan_Flagler,University,1704,23
541,CBS_Denver,-13.39128252,-1.955780611,CBS_Denver,Tv_show,12459,1221
542,AFI,17.03498195,-19.18117128,AFI,Musician_band,1264427,3466
543,A_Fine_Frenzy,6.709921408,-22.76284039,A_Fine_Frenzy,Musician_band,316535,1455
544,Aflac_Duck,-5.099061517,-0.3272643,Aflac_Duck,Entertainer,330526,3825
545,CBS_News,-8.417513231,-17.77582753,CBS_News,Media_news_publishing,362544,8907
546,Aiden,17.06307092,-19.79307724,Aiden,Musician_band,141358,757
547,AIM,18.83390169,-8.104170673,AIM,Software,686931,1012
548,Ainsley_Earhardt,-26.3267232,-17.11031963,Ainsley_Earhardt,Public_figure,27290,0
549,Aion,10.2572291,-32.36574402,Aion,Games_toys,348485,2936
550,Airsoft_GI,14.48501143,-33.13382311,Airsoft_GI,Company,229363,10609
551,Airsoft,14.4749632,-33.13444412,Airsoft,Interest,565333,2600
552,AirSplat,14.49519633,-33.13606334,AirSplat,Retail_and_consumer_merchandise,251417,8671
553,AJ_Rafael,24.73044049,-12.81488104,AJ_Rafael,Musician_band,240780,16988
554,AKIRA_Chicago,2.319114895,28.44193459,AKIRA_Chicago,Clothing,37010,1125
555,Cebu_Pacific_Air_Fare_Promos,20.66844378,20.92467152,Cebu_Pacific_Air_Fare_Promos,Local_travel,727569,3587
556,AKON,26.13671945,3.49339191,AKON,Musician_band,40640250,262849
557,Cedar_Point,-20.72278119,11.56130761,Cedar_Point,Attractions_things_to_do,1060161,54262
558,Akoo,21.63406467,-8.200783739,Akoo,Tv_network,239939,1612
559,Akron_Zoo,-20.39051728,12.08262592,Akron_Zoo,Attractions_things_to_do,17698,1093
560,CeeLo_Green,2.573681288,1.725569497,CeeLo_Green,Musician_band,1471424,6892
561,Celebration_Cinema,-10.50807392,2.455020683,Celebration_Cinema,Movie_theater,105522,2209
562,Alabama_Crimson_Tide_BCS_Bowl_Game_Information,-29.43364112,5.520700008,Alabama_Crimson_Tide_BCS_Bowl_Game_Information,Professional_sports_team,223328,843
563,Alabama_Crimson_Tide,-29.29553321,5.377707427,Alabama_Crimson_Tide,Professional_sports_team,497173,2320
564,Alabama_Football_on_SDS,-29.22413287,5.329335369,Grainger,Industrials,4582,108
564,Alabama_Football_on_SDS,-29.22413287,5.329335369,Alabama_Football_on_SDS,Recreation_sports,200860,3349
565,Alabama_Gulf_Coast,-28.84313312,4.655288222,Alabama_Gulf_Coast,Local_business,99535,3837
566,Celebrity_Rehab_with_Dr_Drew,5.146243376,14.91918154,Celebrity_Rehab_with_Dr_Drew,Tv_show,171453,326
567,Celine_Dion,21.97193456,22.83109431,Celine_Dion,Musician_band,7670640,84293
568,Celtic_Woman_North_American_Tour,-4.642377285,5.981589524,Celtic_Woman_North_American_Tour,Musician_band,107054,507
569,Central_Casting_Los_Angeles,1.348871405,-10.23919716,Central_Casting_Los_Angeles,Professional_services,56043,875
570,CentricTV,13.05278704,12.01253918,CentricTV,Tv_network,55531,17719
571,Alanis_Morissette,2.224892436,-6.418023647,Alanis_Morissette,Musician_band,1707810,39833
572,Alan_Jackson,-19.79193285,-23.28653277,Alan_Jackson,Musician_band,1426967,39723
573,Alan_Wake,10.43284611,-31.54250653,Alan_Wake,Games_toys,189872,2280
574,Certifiably_Jonathan,-3.64385088,-20.79104453,Certifiably_Jonathan,Movie,120090,132
575,Alberto_Pujols,-7.574204861,9.949713048,Alberto_Pujols,Athlete,255576,921
576,Cesar_Millan,-10.87510289,-10.81791084,Cesar_Millan,Public_figure,1623572,0
577,ALDO_Shoes,7.819378275,29.83437283,ALDO_Shoes,Clothing,706530,21933
578,Alejandro_Fern_ndez,33.95643821,9.484264222,Alejandro_Fern_ndez,Musician_band,2645165,76115
579,Alesana,16.85727597,-20.27301358,Alesana,Musician_band,2121155,17718
